product_code,product_name,brand,energy-kcal_value,energy-kj_value,carbohydrates_value,sugars_value,fat_value,saturated-fat_value,proteins_value,fiber_value,salt_value,sodium_value,fruits-vegetables-nuts-estimate-from-ingredients_100g,nutrition-score-fr,nova-group,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
3083681055269,Bonduelle taboule poulet roti 300g,Bonduelle,177.0,741.0,19.0,2.5,8.0,0.8,6.5,2.5,0.9,0.36,33.3437652587891,4.0,4.0,0.13157894736842105,Low Calorie,Low Sugar,Yes
3109850018511,Ultra-Concentré Réglisse Anis,Antésite,26.0,111.0,2.7,0.2,0.9,0.5,1.8,0.0,0.03,0.012,0.0,7.0,4.0,0.07407407407407407,Low Calorie,Low Sugar,Yes
3162850010015,St Amand Eau Minérale Naturelle 1L5,Saint amand,240.0,1140.0,15.0,4.0,6.0,1.3,5.6,2.0,7.0,2.8,0.0,0.0,1.0,0.26666666666666666,Moderate Calorie,Low Sugar,No
3165958535015,Filets de maquereaux Escabèche,Saupiquet,224.0,929.0,2.3,1.2,19.0,3.5,11.0,0.0,0.9,0.36,7.18125,5.0,4.0,0.5217391304347826,Moderate Calorie,Low Sugar,Yes
3175681060586,Sablés bio chocolat noir intense,Gerblé,477.0,1996.0,62.0,27.0,21.0,5.0,7.0,5.8,0.52,0.208,0.0,15.0,4.0,0.43548387096774194,High Calorie,High Sugar,Yes
3178530408515,Petits Muffins Chocolat,Bonne Maman,64.0,1025.0,7.0,4.8,3.6,0.7,0.7,0.4,0.0001,4e-05,19.0,20.0,4.0,0.6857142857142857,Low Calorie,Low Sugar,Yes
3228020232028,le Brie.as,Président,347.0,1436.0,0.5,0.5,31.0,22.0,17.0,0.0,1.2,0.48,0.0,13.0,3.0,1.0,Moderate Calorie,Low Sugar,No
3229820181738,Biscuits Farine de Blé et Graines de Sésame,Bjorg,484.0,2028.0,62.0,20.0,21.0,2.6,9.4,4.6,0.7,0.28,0.0,14.0,3.0,0.3225806451612903,High Calorie,Moderate Sugar,No
3229820780566,Son d'Avoine Bio,Bjorg,353.0,1672.5,50.0,1.7,6.5,1.1,16.0,15.0,0.01,0.004,0.0,-9.0,1.0,0.034,Moderate Calorie,Low Sugar,No
3245412511561,Yaourt à la GRECQUE NATURE,Carrefour,107.0,443.0,4.4,4.0,8.5,6.0,3.2,3.5,0.09,0.036,0.0,6.0,3.0,0.9090909090909091,Low Calorie,Low Sugar,No
3248830724971,Paëlla royale aux petites gambas et au safran,Marie,98.0,412.0,13.0,1.2,2.5,0.6,5.4,0.8,0.79,0.316,20.0294746071829,2.0,3.0,0.0923076923076923,Low Calorie,Low Sugar,No
3252755150005,20 madeleines longues aux œufs frais,Le Ster,445.0,1862.0,55.0,28.0,22.0,2.3,6.1,1.3,1.0,0.4,29.25,19.0,4.0,0.509090909090909,High Calorie,High Sugar,Yes
3421557501418,Flakes de sarrasin,Terres et Céréales,391.0,1636.0,72.0,1.1,3.5,0.6,15.0,5.6,0.06,0.024,0.0,-5.0,1.0,0.015277777777777779,Moderate Calorie,Low Sugar,No
3428272040055,Matin léger sans lactose 0% MG,Lactel,34.0,145.0,4.8,4.8,0.2,0.0,3.3,2.0,0.1075,0.043,0.0,-2.0,1.0,1.0,Low Calorie,Low Sugar,No
3587220551507,La Gâche Tranchée,La Fournée dorée,348.0,1364.5,50.0,16.0,12.0,5.1,8.5,0.0,1.12,0.448,0.0,18.0,4.0,0.32,Moderate Calorie,Moderate Sugar,Yes
3608580765653,MOUS.CHOC.INTENS.B.MAMAN,Bonne Maman,323.0,1338.0,15.0,14.0,25.0,15.0,7.5,3.8,0.15,0.06,0.0,15.0,4.0,0.9333333333333333,Moderate Calorie,Moderate Sugar,Yes
4000417700001,Cioccolato Nocciole intere,RITTER SPORT,569.0,1140.0,45.0,43.0,38.0,13.0,8.9,2.0,0.1375,0.055,25.0,29.0,4.0,0.9555555555555556,High Calorie,High Sugar,Yes
5000157062680,Cream of Chicken Soup,Heinz,53.0,366.0,4.9,1.2,3.0,0.4,1.6,0.1,0.59,0.236,1.795,2.0,4.0,0.24489795918367344,Low Calorie,Low Sugar,Yes
5000157140241,Ketchup,Heinz,102.0,366.0,23.2,22.8,0.1,0.1,1.2,0.6,1.77,0.708,58.4821428571429,5.0,3.0,0.9827586206896552,Low Calorie,Moderate Sugar,No
5000232919953,Napolina Extra Virgin Olive Oil 500Ml,Napolina,823.0,456.0,0.0,0.0,91.4,13.1,0.0,0.0,0.0,0.0,100.0,0.0,2.0,,High Calorie,Low Sugar,No
5011273000678,Runny Honey,Rowse,329.0,1387.5,81.5,80.8,0.5,0.2,0.5,0.5,0.025,0.01,0.0,19.0,2.0,0.9914110429447852,Moderate Calorie,High Sugar,No
5038862134590,Innocent jus tutti frutti 900ml,Innocent,44.2,185.0,11.0,9.5,0.0,0.0,0.0,0.85,0.0,0.0,0.0,11.0,1.0,0.8636363636363636,Low Calorie,Low Sugar,No
5038862320108,Strawberries & Bananas,Innocent,48.0,204.0,12.1,10.0,0.05,0.0,0.53,1.1,0.0,0.0,18.0,11.0,1.0,0.8264462809917356,Low Calorie,Moderate Sugar,No
6111242923577,Marrakech orange 1l,SELECTION,50.0,1140.0,11.0,11.0,0.0,0.0,0.7,1.2,7.62,3.048,100.0,6.0,1.0,1.0,Low Calorie,Moderate Sugar,No
8410076600806,Crunchy Maple Syrup,Nature Valley,458.0,1916.0,64.6,28.0,17.1,2.7,7.9,6.0,0.74,0.296,0.0,15.0,4.0,0.43343653250774,High Calorie,High Sugar,Yes
8410261775029,Rostoy melocotón 1l,Rostoy,55.0,233.0,13.3,13.3,0.0,0.0,0.3,2.0,0.0,0.0,60.0,8.0,3.0,1.0,Low Calorie,Moderate Sugar,No
8411547001085,Agua mineral grande,Solán de cabras,240.0,1140.0,15.0,4.0,6.0,1.3,5.6,2.0,1.2,0.48,0.0,0.0,4.0,0.26666666666666666,Moderate Calorie,Low Sugar,Yes
8801073110502,Buldak Original,"Buldak,Samyang",379.0,2301.0,60.7,5.0,11.4,5.0,8.57,1.43,2.91,1.164,11.1510621768572,7.0,4.0,0.08237232289950576,Moderate Calorie,Low Sugar,Yes
5060088707661,raw fruit & nut bar,Nākd,368.0,1547.0,56.0,49.0,11.0,1.7,6.6,9.5,0.02,0.008,98.0,12.0,4.0,0.875,Moderate Calorie,High Sugar,Yes
20072377,Danpak Spreadable Lighter,Lidl,516.0,2160.0,0.2,0.0,57.0,22.0,0.2,0.0,0.9,0.36,23.0333333333333,15.0,2.0,0.0,High Calorie,Low Sugar,No
8718692786820,What The Cluck Vegan Chicken Style Chunks,The Vegetarian Butcher,142.0,595.0,2.9,0.5,3.6,0.4,21.0,6.2,1.1,0.44,0.0,-4.0,4.0,0.1724137931034483,Low Calorie,Low Sugar,Yes
6111184003863,Thon a huile végétale,PESCADA,363.0,1140.0,1.26,0.25,32.82,5.1,20.28,2.0,0.004375,0.00175,0.0,2.0,3.0,0.1984126984126984,Moderate Calorie,Low Sugar,No
612322000776,Rosemary & sea salt Flatbreads,Nairn's,54.0,1944.0,7.9,0.4,1.8,0.7,1.1,0.9,0.225,0.09,2.0,14.0,3.0,0.05063291139240506,Low Calorie,Low Sugar,No
8850389115367,Blackcurrant Flavored Drink with Nata de Coco,Mogu Mogu,50.0,213.0,12.0,12.0,0.0,0.0,0.0,0.5,0.11,0.044,25.0,14.0,4.0,1.0,Low Calorie,Moderate Sugar,Yes
7613036723671,Dolca chocolate negro,"Dolca,Nestlé",515.0,2152.0,58.4,54.6,27.2,16.0,5.7,6.9,0.01,0.004,0.0,27.0,4.0,0.9349315068493151,High Calorie,High Sugar,Yes
8008343201179,gnocchi di patate,Rummo,159.0,1140.0,33.0,0.1,0.4,0.1,5.0,1.6,1.3775,0.551,0.0,5.0,4.0,0.0030303030303030303,Low Calorie,Low Sugar,Yes
5060283760652,Sea Salted popcorn,Proper,44.0,1836.5,5.7,0.1,1.7,0.2,0.9,1.1,0.1075,0.043,14.465,6.0,3.0,0.017543859649122806,Low Calorie,Low Sugar,No
8714100536148,Colman's Tartar Sauce,Colmans,297.0,1257.0,17.0,15.0,25.0,2.1,1.0,2.0,3.3,1.32,33.0,25.0,4.0,0.8823529411764706,Moderate Calorie,Moderate Sugar,Yes
4088600109411,Corn Flakes,Nestle,116.000000001,1539.0,25.5,1.8,0.3,0.1,2.300000001,0.8,0.18,0.072,0.0,4.0,3.0,0.07058823529411765,Low Calorie,Low Sugar,No
8007270127903,Huile d'olive vierge extra - Il Biologico,Costa d'Oro,828.0,3404.0,0.0,0.0,92.0,14.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,,High Calorie,Low Sugar,No
8434165466166,Krit crackers,Cuétara,466.0,1947.0,65.0,5.9,19.0,5.1,7.602,2.9,2.0,0.8,0.0,20.0,4.0,0.09076923076923077,High Calorie,Low Sugar,Yes
5060198643583,Fiorentina Sourdough Pizza,Crosta & Mollica,230.0,1800.0,29.0,1.6,8.4,2.9,8.8,1.8,1.0825,0.433,25.1125,6.0,3.0,0.055172413793103454,Moderate Calorie,Low Sugar,No
1178395,Greek Feta,"Sainsbury's, by Sainsbury's",83.0,1140.0,0.5,0.5,6.9,1.3,5.0,2.0,0.67,0.268,0.0,7.0,3.0,1.0,Low Calorie,Low Sugar,No
4088600214689,Lightly salted tortilla chips,Aldi,474.0,1138.0,62.2,1.9,20.7,1.8,6.8,5.9,0.66,0.264,12.6825,4.0,3.0,0.030546623794212215,High Calorie,Low Sugar,No
3175681263130,Biscuits caramel épeautre,Gerblé,437.0,1833.0,62.0,17.0,15.0,1.4,9.2,8.5,0.44,0.176,0.0,7.0,4.0,0.27419354838709675,High Calorie,Moderate Sugar,Yes
7613038954226,NESTLE DESSERT Noir Bio 170g,"Nestlé, Bio+, Nestle dessert",566.0,2353.0,46.5,43.2,37.9,21.8,6.2,6.7,0.01,0.004,0.0,25.0,4.0,0.9290322580645162,High Calorie,High Sugar,Yes
1167160,Butter beans in water,Sainsbury's,108.0,453.0,14.8,0.5,0.7,0.1,6.9,7.3,0.03,0.012,76.9230769230769,-7.0,4.0,0.03378378378378378,Low Calorie,Low Sugar,Yes
4088600249506,Real mayonnaise,Bramwells,680.0,384.0,3.4000000953674,1.2999999523163,74.0,5.5,1.0,0.75,1.2999999523163,0.51999998092652,0.64999997615815,19.0,4.0,0.382352916427146,High Calorie,Low Sugar,Yes
3229820800721,muesli superfruits,Bjorg,357.0,1672.5,60.0,14.0,6.0,1.0,11.0,9.6,0.03,0.012,9.0,-2.0,3.0,0.23333333333333334,Moderate Calorie,Moderate Sugar,No
4056489412175,Coconut Classic,Vemondo,97.0,401.0,4.9,1.2,8.1,7.6,0.8,0.5,0.06,0.024,34.0,8.0,4.0,0.24489795918367344,Low Calorie,Low Sugar,Yes
5054269746730,Light Coconut Milk,Tesco,61.0,1009.0,1.3,0.8,6.0,5.2,0.4,2.3,0.1,0.04,22.0,11.0,4.0,0.6153846153846154,Low Calorie,Low Sugar,Yes
6111180013958,Sucre arome fleur d’oranger,Unknown,240.0,1140.0,15.0,0.0,6.0,0.0,5.6,2.0,0.35,0.14,0.0,7.0,4.0,0.0,Moderate Calorie,Low Sugar,Yes
6111259343023,Donut milky,Unknown,441.0,1140.0,51.79,23.38,23.59,8.41,5.46,2.0,0.33,0.132,0.0,20.0,4.0,0.4514385016412435,High Calorie,Moderate Sugar,Yes
3497917002789,Chips saveur beurre salé,Brets,522.0,2177.0,53.0,1.0,31.0,2.6,6.3,4.8,1.5,0.6,0.0,13.0,4.0,0.018867924528301886,High Calorie,Low Sugar,Yes
4088600338637,Tomato purée,Cucina,17.0,114.0,2.7,2.6,0.1,0.0,1.0,0.8,0.01,0.004,75.0,-1.0,1.0,0.9629629629629629,Low Calorie,Low Sugar,No
4056489091745,Olive oil,"Lidl,Primadonna",828.0,3404.0,0.0,0.0,92.0,14.0,0.0,0.0,0.01,0.004,100.0,0.0,2.0,,High Calorie,Low Sugar,No
1230000097055,Almond Butter + Puffed Quinoa Dark Chocolate,Hu,179.0,2490.0,11.0,8.0,13.0,6.5,3.1,2.8,0.1,0.04,17.0,19.0,3.0,0.7272727272727273,Low Calorie,Low Sugar,No
8002270506802,Aranciata Rossa (orange sanguine),"Nestlé, San Pellegrino",38.0,161.0,8.9,8.8,0.0,0.0,0.1,0.0,0.0,0.0,17.4571428571429,10.0,4.0,0.9887640449438203,Low Calorie,Low Sugar,Yes
3073781173468,Boursin végétal ail & herbes,Boursin,260.0,1074.0,12.5,0.5,21.5,2.0,2.0,4.0,0.9,0.36,1.375,7.0,4.0,0.04,Moderate Calorie,Low Sugar,Yes
5391528181216,Crispy skinny fries,Strong Roots,146.0,877.0,22.0,0.1,5.0,0.4,2.3,2.8,0.315,0.126,0.0,2.0,4.0,0.004545454545454546,Low Calorie,Low Sugar,Yes
3596710497720,Pain de mie complet Grandes Tranches,Auchan,259.0,1090.0,42.0,5.8,4.7,0.7,9.2,6.4,1.1,0.44,9.75,2.0,4.0,0.1380952380952381,Moderate Calorie,Low Sugar,Yes
5000328333731,Cool Sour Cream & Chive,Snack a Jacks,38.0,159.0,7.8,0.2,0.3,0.1,0.9,0.2,0.1075,0.043,9.0,7.0,4.0,0.025641025641025644,Low Calorie,Low Sugar,Yes
4015400439110,Pampers complete clean aloe Vera,Unknown,240.0,1140.0,15.0,4.0,6.0,1.3,5.6,2.0,0.35,0.14,0.0,7.0,4.0,0.26666666666666666,Moderate Calorie,Low Sugar,Yes
8480000602510,Burger rústico,Hacendado,253.0,1188.5,40.0,2.0,4.8,1.1,11.0,8.0,1.0825,0.433,0.0,0.0,4.0,0.05,Moderate Calorie,Low Sugar,Yes
3023290076354,Yaos,Nestlé,127.0,531.0,4.4,4.4,9.9,6.6,3.9,0.0,0.375,0.15,0.0,8.0,4.0,1.0,Low Calorie,Low Sugar,Yes
3124480196361,"1,5L SCHWEPPES INDIAN TONIC PE",SCHWEPPES,19.0,1140.0,4.4,4.4,0.0,0.0,0.0,2.0,0.01,0.004,0.0,8.0,4.0,1.0,Low Calorie,Low Sugar,Yes
5000328020792,Caramelised Onion & Balsamic Vinegar Pea & Bean Sticks,Off The Eaten Path,448.0,1877.0,59.1,4.2,17.2,1.8,9.6,9.1,1.99,0.796,4.38470703125,11.0,4.0,0.07106598984771574,High Calorie,Low Sugar,Yes
6111245470054,hala,Unknown,900.0,3700.0,15.0,4.0,100.0,13.1,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.26666666666666666,High Calorie,Low Sugar,No
5055958706561,Sticky Toffee Oat Boosts,Graze,407.0,1697.0,44.0,13.0,19.0,3.0,6.5,16.0,0.22,0.088,35.8583333333333,6.0,4.0,0.29545454545454547,High Calorie,Moderate Sugar,Yes
7622201766375,Soft Bakes Blueberry,"Belvita,Mondelez",388.0,1140.0,63.0,21.0,12.0,1.1,5.4,7.5,0.315,0.126,36.919475,7.0,4.0,0.3333333333333333,Moderate Calorie,Moderate Sugar,Yes
34361451652,gervais le petit suisse,Danone,136.0,567.0,3.6,3.6,9.5,6.7,9.1,0.0,0.08,0.032,0.0,5.0,3.0,1.0,Low Calorie,Low Sugar,No
59492573,Coca-Cola Original 0.5,Coca-Cola,42.0,180.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,Low Calorie,Moderate Sugar,Yes
6111246954546,YAOURT GREC,"Jibal, JIBAL",112.0,472.0,16.95,15.45,3.85,2.58,2.42,0.0,0.0,0.0,15.3833333333333,6.0,4.0,0.911504424778761,Low Calorie,Moderate Sugar,Yes
3560070329441,Lentilles,Carrefour,88.0,371.0,13.0,0.5,0.5,0.1,6.6,3.8,0.3,0.12,50.0,-1.0,4.0,0.038461538461538464,Low Calorie,Low Sugar,Yes
146098,Natural yogurt,Sainsbury's,81.0,340.0,6.6,6.6,3.8,2.5,5.1,0.5,0.18,0.072,0.0,2.0,1.0,1.0,Low Calorie,Low Sugar,No
415668,Extra virgin olive oil,Sainsbury's,123.45,1104.0,0.075,0.075,13.725,1.965,0.075,0.075,0.0015,0.0006,100.0,0.0,2.0,1.0,Low Calorie,Low Sugar,No
1175424,Smoky Roasted Red Pepper Houmous,Sainsbury's,213.0,1104.0,9.5,1.8,16.1,1.1,5.9,3.2,0.155,0.062,88.475,3.5,3.0,0.18947368421052632,Moderate Calorie,Low Sugar,No
894700010137,Greek Yogurt Nonfat Plain,Chobani,90.0,1140.0,6.0,6.0,0.0,0.0,16.0,0.0,0.1625,0.065,0.0,-2.0,1.0,1.0,Low Calorie,Low Sugar,No
20003234,Müsli Multifrucht,"Crownfield,Lidl,Brüggen",346.0,1140.0,60.8,20.0,5.3,1.8,9.1,9.4,0.06,0.024,38.3932291666667,2.0,3.0,0.32894736842105265,Moderate Calorie,Moderate Sugar,No
20065355,Pur jus citron bio,Solevita,28.0,118.0,1.7,1.7,0.5,0.1,0.5,0.2,0.01,0.004,100.0,-3.0,1.0,1.0,Low Calorie,Low Sugar,No
20093716,Palets Bretons au beurre,Sondey,505.0,2042.0,63.5,23.0,25.9,17.0,6.6,3.0,1.15,0.46,0.0,27.0,4.0,0.36220472440944884,High Calorie,Moderate Sugar,Yes
20158132,"Fromage blanc 3,2% MG",Envia,75.0,316.0,3.9,3.9,3.2,2.0,7.7,0.0,0.11,0.044,0.0,-1.0,3.0,1.0,Low Calorie,Low Sugar,No
20487942,Paradizniki suseni lidl,ITALIAMO,138.0,581.0,20.0,17.0,0.7,0.2,7.0,6.0,6.6,2.64,75.0,-2.0,3.0,0.85,Low Calorie,Moderate Sugar,No
20681937,Lait Demi-Ecreme 1L,"Envia, Natur Gut",350.0,1140.0,67.0,3.2,2.2,0.4,12.0,7.0,0.07,0.028,0.0,1.0,1.0,0.04776119402985075,Moderate Calorie,Low Sugar,No
3038352876506,Tomapizza,Panzani,47.0,197.0,6.5,4.8,1.4,0.2,1.5,1.2,1.1,0.44,134.0,1.0,3.0,0.7384615384615384,Low Calorie,Low Sugar,No
3057640385148,Volvic zest citron,Volvic,4.0,19.0,0.9,0.9,0.0,0.0,0.0,0.0,0.01,0.004,0.0,1.0,4.0,1.0,Low Calorie,Low Sugar,Yes
3088540504292,Miel de fleurs Crémeux Pot Plastique 500g,Lune de miel,320.0,1140.0,80.0,80.0,0.5,0.5,0.0,2.0,0.02,0.008,0.0,18.0,2.0,1.0,Moderate Calorie,High Sugar,No
3178530404050,"Bonne Maman - Madeleine Milk Chocolate, 300g (10.6oz)",Bonne Maman,458.0,1913.0,47.0,31.0,27.0,16.0,6.1,1.5,0.66,0.264,0.0,26.0,4.0,0.6595744680851063,High Calorie,High Sugar,Yes
3178530404142,"Bonne Maman - Le petit Quatre-Quarts pur beurre, 300g (10 sachets fraîcheur)",Bonne Maman,130.0,544.0,14.0,8.4,7.2,4.5,1.8,0.5,0.17,0.068,0.0,25.0,4.0,0.6,Low Calorie,Low Sugar,Yes
3242272981558,Sandwich le méga - Poulet rôti oeuf x3,Sodebo,272.0,979.0,30.0,6.0,12.0,1.3,9.5,3.0,0.9825,0.393,8.21820175438596,6.0,4.0,0.2,Moderate Calorie,Low Sugar,Yes
3248832960025,Penne au saumon et crème d'épinards,Marie,135.0,565.0,16.0,1.4,4.7,1.4,6.6,0.9,0.6,0.24,16.8583333333333,2.0,3.0,0.0875,Low Calorie,Low Sugar,No
3250390880479,Pj pomme pet 1l,Paquito,48.0,206.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.0,1.0,0.9166666666666666,Low Calorie,Moderate Sugar,No
3250391282838,Galettes au riz complet BIO 130g,"Intermarché, Regain",386.0,1636.0,80.6,0.0,2.7,0.6,8.4,2.8,0.21,0.084,0.0,2.0,3.0,0.0,Moderate Calorie,Low Sugar,No
3265266075019,Sirop de grenadine,La Maison Guiot,337.0,1410.0,83.2,83.2,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,4.0,1.0,Moderate Calorie,High Sugar,Yes
3330720251015,Fraise,Lucien Georgelin,180.0,765.0,44.0,43.0,0.5,0.1,0.5,4.65,0.05,0.02,66.25,12.0,4.0,0.9772727272727273,Low Calorie,High Sugar,Yes
3336971409151,Monster Munch - Produit soufflé à base de pomme de terre goût salé,Vico,482.0,2021.0,66.0,5.7,22.0,2.8,4.4,2.4,2.0,0.8,0.0,18.0,4.0,0.08636363636363636,High Calorie,Low Sugar,Yes
3451790153051,Le Léger 20%MG Doux Barquette,"Elle & Vire, Savencia",214.0,883.0,8.1,2.5,20.0,12.2,0.3,0.0,0.5,0.2,0.0,14.0,4.0,0.308641975308642,Moderate Calorie,Low Sugar,Yes
3497917000136,Chips Paysanne,Brets,530.0,2177.0,51.0,0.4,34.0,2.0,6.0,4.0,1.0,0.4,0.0,10.0,3.0,0.00784313725490196,High Calorie,Low Sugar,No
3560070737079,Pain grillé au blé complet,Carrefour Original,388.0,1642.0,73.0,4.4,4.3,0.5,11.0,6.8,1.6,0.64,0.0,8.0,3.0,0.06027397260273973,Moderate Calorie,Low Sugar,No
3700157521850,La madeleine coque chocolat noir,Maison Colibri,461.0,1925.0,50.0,32.0,26.0,12.0,5.3,2.8,0.32,0.128,13.125,25.0,4.0,0.64,High Calorie,High Sugar,Yes
4025700001962,Бял шоколад,Milka,534.0,2288.0,65.0,65.0,28.0,17.0,4.2,2.0,0.26,0.104,0.0,32.0,4.0,1.0,High Calorie,High Sugar,Yes
40896250,Bio Vollmilch-Schokolade,Fairglobe,564.0,2361.0,52.7,51.5,35.7,21.5,7.2,0.1,0.23,0.092,0.0,33.0,4.0,0.9772296015180265,High Calorie,High Sugar,Yes
5000128624152,Coop Irresistible Super Seeded Farmhouse,Coop,284.0,1049.0,40.0,3.6,7.5,1.4,11.0,6.9,0.55,0.22000000000000003,1.39125,4.5,4.0,0.09,Moderate Calorie,Low Sugar,Yes
5000157062741,Vegetable Soup,Heinz,47.0,366.0,8.3,3.2,0.8,0.1,1.1,0.9,0.6,0.24,67.919921875,2.0,4.0,0.38554216867469876,Low Calorie,Low Sugar,Yes
5010046001003,Green Giant Sweetcorn,Green giant,77.438,1140.0,12.6,7.4,1.2,0.4,2.4,3.0,0.4,0.16,80.0,5.0,3.0,0.5873015873015873,Low Calorie,Low Sugar,No
5010204612287,Italian Finely Chopped Tomatoes,Tesco,25.0,1009.0,4.0,4.0,0.2,0.1,1.4,0.9,0.03,0.012,91.25,-4.0,1.0,1.0,Low Calorie,Low Sugar,No
5010975030020,Tunnocks Teacakes 6pk al anhar,Tunnock’s,106.0,1140.0,14.9,8.6,4.6,3.0,1.0,0.6,0.1752,0.07008,0.0,28.0,4.0,0.5771812080536912,Low Calorie,Low Sugar,Yes
5011986004505,Sensational Soya & Linseed Bread,Vogel’s,241.0,1140.0,34.0,4.8,5.1,0.7,12.0,6.6,1.0,0.4,0.5,0.0,4.0,0.1411764705882353,Moderate Calorie,Low Sugar,Yes
5038862139137,"Pur jus de 6 fruits pressés myrtille, cassis, pomme, cranberry",Innocent,68.0,288.0,17.0,15.0,0.5,0.1,0.5,0.5,0.01,0.004,99.8,5.0,1.0,0.8823529411764706,Low Calorie,Moderate Sugar,No
5050083712296,Céréales Extra Pepites Kellogg's Choco Noisettes,"Kellogg's, Extra, pépites",497.0,2076.0,57.0,21.0,25.0,12.0,8.0,5.8,0.63,0.252,3.0,22.0,4.0,0.3684210526315789,High Calorie,Moderate Sugar,Yes
5051008865622,Sesame oil,Tesco,900.0,1009.0,0.0,0.0,100.0,14.6,0.0,0.0,0.0,0.0,0.0,5.0,2.0,,High Calorie,Low Sugar,No
5060198640018,& Mollica Black Olive Grissini,Crosta & Mollica,416.0,1751.0,68.0,2.1,11.0,1.7,9.6,3.2,1.6,0.64,16.0,12.0,3.0,0.030882352941176472,High Calorie,Low Sugar,No
5410126812039,Gaufres de Liège perles de sucre,Lotus,199.0,2032.0,25.0,13.0,10.0,4.7,2.3,0.4,0.675,0.27,5.25,30.0,4.0,0.52,Low Calorie,Moderate Sugar,Yes
5601049614330,Manteiga Açoriana,Milhafre dos Açores,742.0,3051.0,0.5,0.5,82.0,54.0,0.5,2.0,1.5,0.6,0.0,27.0,2.0,1.0,High Calorie,Low Sugar,No
6111126004194,Daya,Chergui,75.0,264.0,14.0,12.2,1.2,0.2,2.3,0.0,0.09,0.036,0.0,13.0,4.0,0.8714285714285713,Low Calorie,Moderate Sugar,Yes
6111242102606,saif banane jaouda 250gr,Jaouda,76.0,285.0,13.7,4.0,1.4,0.0,2.3,0.0,0.085,0.034,0.0,6.0,4.0,0.29197080291970806,Low Calorie,Low Sugar,Yes
6420211000332,Pufuleti,Gusto,379.0,1140.0,69.0,2.5,5.3,2.8,12.0,3.7,3.64,1.456,0.0,25.0,3.0,0.036231884057971016,Moderate Calorie,Low Sugar,No
80508816,Classic extra virgin oil,"Lesieur, Monini",828.0,3404.0,0.0,0.0,92.0,14.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,,High Calorie,Low Sugar,No
8410000826937,La Buena María Original,Fontaneda,437.0,1841.0,76.0,24.0,11.0,4.9,7.6,2.1,0.84,0.336,0.0,19.0,4.0,0.3157894736842105,High Calorie,Moderate Sugar,Yes
8410111281007,Ita Isabel Tu?czyk w Pomid. 80gW&quot;,Unknown,155.0,1140.0,2.7,2.0,8.5,1.5,17.0,2.0,1.2,0.48,0.2037215909090905,7.0,4.0,0.7407407407407407,Low Calorie,Low Sugar,Yes
8480000093509,Barritas de trigo y arroz integral con chocolate con leche,Hacendado,345.0,1452.0,54.0,27.0,9.9,6.1,6.5,7.4,0.82,0.328,0.0,17.0,4.0,0.5,Moderate Calorie,High Sugar,Yes
8480000561152,Finas lonchas,Hacendado,102.0,1188.5,7.1,1.0,3.2,1.1,11.3,3.8,2.065,0.826,0.0,12.0,4.0,0.14084507042253522,Low Calorie,Low Sugar,Yes
8722700750185,Chicken stock cube,Knorr,31.5,449.0,2.25,2.25,2.25,1.35,2.25,2.25,4.14,1.656,0.0,3.0,4.0,1.0,Low Calorie,Low Sugar,Yes
8852018101062,Vegetable Flavour,Yum Yum,68.95,1919.0,63.0,1.2,19.0,0.9,9.1,3.9,2.1,0.84,2.70416666666667,5.0,4.0,0.019047619047619046,Low Calorie,Low Sugar,Yes
10082584,Noix du Bresil,Seeberger,683.0,2817.0,4.0,4.0,66.0,16.0,16.0,5.1,0.06,0.024,80.0,19.0,3.0,1.0,High Calorie,Low Sugar,No
5900512850290,Kefir,Mlekovita,51.0,213.0,4.8,4.8,2.0,1.2,3.4,0.0,0.1,0.04,0.0,1.0,3.0,1.0,Low Calorie,Low Sugar,No
20035525,Protein Bar,Lidl,166.0,696.0,11.4,1.1,4.9,2.7,22.5,2.6,0.47,0.188,0.52000000000001,3.0,4.0,0.09649122807017545,Low Calorie,Low Sugar,Yes
3029330069904,"Tartine p,tit dej",Jacquet,287.0,1210.0,49.0,9.8,4.9,0.6,9.0,5.3,1.1,0.44,6.53181818181818,4.0,4.0,0.2,Moderate Calorie,Low Sugar,Yes
5410126836233,LOTUS BISCOFF Speculoos Original Pocket - 186g (12x2p),Lotus,484.0,2032.0,72.6,38.1,19.0,8.0,4.9,1.3,0.92,0.368,6.175,28.0,3.0,0.5247933884297521,High Calorie,High Sugar,No
3178530416701,Petites madeleines aux œufs saint Michel,St Michel,469.0,1961.0,52.0,27.0,26.0,2.4,6.2,1.2,0.4,0.16,23.85,15.0,4.0,0.5192307692307693,High Calorie,High Sugar,Yes
3182180002009,Biscottes sans sucres ajoutés,Pasquier,400.0,1603.0,75.0,2.5,4.5,0.6,11.0,8.7,1.57,0.628,0.0,6.0,4.0,0.03333333333333333,High Calorie,Low Sugar,Yes
